college_Tier,name,avg_Parent_Rank,avg_Student_Rank,pc_Parents_Q1,pc_Parents_Q5,pc_Students_Q1,pc_Students_Q5
Selective - Highly Selective,Concordia University - Wisconsin,0.617985299,0.58546746,5.4974683,23.78771,10.248993,25.235873
Selective - Highly Selective,Concordia University - Saint Paul,0.605192686,0.60950041,7.6551579,23.663987,7.9771385,27.353221
Selective - Highly Selective,Concordia College - Moorhead,0.651015287,0.65302819,4.5202877,30.530593,7.4789084,35.447931
Selective - Highly Selective,Concord University,0.524803152,0.5328306,12.968643,14.544044,13.043593,16.684353
Selective - Highly Selective,Columbus State University,0.565471113,0.55869597,10.78043,21.102872,12.587763,19.697177
Selective - Highly Selective,Columbia University In The City Of New York,0.795071616,0.75204265,5.0208129,66.729796,9.2954479,63.61258
Selective - Highly Selective,"Columbia College of Columbia, SC",0.529043361,0.55602545,14.573449,19.889729,10.965693,14.529254
Selective - Highly Selective,"Columbia College of Columbia, MO",0.518744104,0.52652687,14.413707,17.673947,13.882102,17.002806
Selective - Highly Selective,"Columbia College of Chicago, IL",0.618293351,0.51447326,10.289799,35.422614,14.596958,19.088271
Selective - Highly Selective,Colorado State University,0.742263802,0.64395463,3.1607941,52.610612,10.11931,38.409656
Selective - Highly Selective,Colorado School Of Mines,0.72785661,0.80051935,3.8899351,49.880755,6.6972658,71.178901
Selective - Highly Selective,Colorado Mesa University,0.585725208,0.56082463,8.8197485,24.071822,13.06075,24.597962
Selective - Highly Selective,Colorado College,0.776341993,0.63193965,4.8108205,61.37464,11.027953,37.659431
Selective - Highly Selective,College Of Wooster,0.736237135,0.65276635,3.5116892,47.920984,8.1884071,37.776667
Selective - Highly Selective,College Of Staten Island/CUNY,0.559001982,0.5988602,14.325194,25.22634,15.133718,36.86381
Selective - Highly Selective,College Of Saint Rose,0.652090781,0.64994395,5.9194759,35.109872,8.2911566,32.89625
Selective - Highly Selective,College Of Saint Elizabeth,0.580176369,0.60133547,9.4434507,31.50456,14.334047,32.721913
Selective - Highly Selective,College Of Saint Benedict,0.724667608,0.6619162,2.5961448,47.443658,8.6194634,37.888026
Selective - Highly Selective,College Of New Rochelle,0.394423561,0.53543437,24.1118,9.6842945,12.57983,21.562596
Selective - Highly Selective,College Of Mount Saint Joseph,0.652254934,0.6175763,5.449371,30.960518,9.4662838,26.361552
Selective - Highly Selective,College Of Charleston,0.745286166,0.59985441,4.2147186,54.129571,12.511639,30.58756
Selective - Highly Selective,Colby-Sawyer College,0.694896769,0.63378656,3.9272387,42.879963,6.5753452,28.529584
Selective - Highly Selective,Coastal Carolina University,0.652506581,0.59393632,6.7513563,36.829633,9.6949376,24.673189
Selective - Highly Selective,Cleveland State University,0.559369506,0.58445096,10.86647,19.696833,10.840766,23.967926
Selective - Highly Selective,Clemson University,0.753945141,0.69215232,3.1747334,56.036019,8.7424845,46.542546
Selective - Highly Selective,Clayton State University,0.581022268,0.55803454,9.8921984,23.862727,12.53861,20.878483
Selective - Highly Selective,Clarkson University,0.665297642,0.79506242,5.5987392,37.152347,5.7177864,69.335103
Selective - Highly Selective,Clark University,0.70936188,0.66794902,5.281157,44.773394,8.7623537,42.051584
Selective - Highly Selective,Clark Atlanta University,0.49007356,0.56886071,17.830929,18.929723,11.912907,23.434801
Selective - Highly Selective,Clarion University Of Pennsylvania,0.586859582,0.58595568,7.5623177,21.237472,10.050864,20.732325
Selective - Highly Selective,City College Of New York - CUNY,0.377118508,0.65994656,32.546476,10.835999,10.705575,42.457035
Selective - Highly Selective,"Citadel, The Military College Of South Carolina",0.715968957,0.72840154,4.3771118,46.897662,6.727872,56.257147
Selective - Highly Selective,Christopher Newport University,0.66620822,0.61848271,4.9734365,33.818808,10.336728,28.769967
Selective - Highly Selective,Christian Brothers University,0.661530025,0.68694597,6.5602966,39.158261,8.2986563,44.662708
Selective - Highly Selective,Chicago State University,0.398387312,0.54049587,25.747424,7.9439186,11.231355,19.547519
Selective - Highly Selective,Cheyney University Of Pennsylvania,0.375882234,0.48886046,27.863061,5.5813823,15.917002,11.505257
Selective - Highly Selective,Chatham University,0.569233714,0.54287714,10.032528,24.418479,15.82894,22.046404
Selective - Highly Selective,Chapman University,0.713686339,0.64327455,5.3395603,49.708232,11.376916,42.876974
Selective - Highly Selective,Champlain College,0.64132994,0.60939729,7.1677029,33.481231,8.7111093,26.670098
Selective - Highly Selective,Chaminade University Of Honolulu,0.526490535,0.57636702,15.715286,19.116025,12.457981,24.312358
Selective - Highly Selective,Chadron State College,0.530354808,0.62104261,10.851479,14.150423,7.791689,27.537808
Selective - Highly Selective,Centre College Of Kentucky,0.744182379,0.66438246,2.5133079,48.96791,10.100044,41.545916
Selective - Highly Selective,Central Washington University,0.681560286,0.62899685,5.4754861,40.33125,11.237833,35.254666
Selective - Highly Selective,Central State University,0.399521073,0.47048882,23.948643,7.6966211,13.966745,9.378843
Selective - Highly Selective,Central Michigan University,0.6897157,0.62630641,4.3737322,40.584195,8.4461778,29.840511
Selective - Highly Selective,Central Methodist University,0.551949654,0.58226788,8.4834293,16.319506,10.579874,19.185443
Selective - Highly Selective,Central Connecticut State University,0.663732088,0.65054363,5.061036,35.95227,8.4862009,35.986516
Selective - Highly Selective,Central College,0.650072263,0.65002942,3.5016622,30.445635,8.9804344,36.494637
Selective - Highly Selective,Centenary College Of Louisiana,0.687814248,0.65738642,5.4169897,43.447506,10.163622,38.710153
Selective - Highly Selective,Centenary College,0.637524165,0.56908441,9.4194345,37.533441,13.733767,22.532701
Selective - Highly Selective,Cedarville University,0.708656335,0.57739031,3.0670013,40.730336,16.393483,30.323952
Selective - Highly Selective,Cazenovia College,0.533070892,0.51207566,12.061559,19.953109,13.21857,15.777998
Selective - Highly Selective,Catholic University Of America,0.785614233,0.69165415,2.1016385,62.899792,9.9376515,51.910245
Selective - Highly Selective,Carson - Newman University,0.606765909,0.56545782,9.4424881,30.003074,14.451285,23.05429
Selective - Highly Selective,Carroll University,0.68125054,0.63652867,3.072205,35.838294,8.3136819,32.439306
Selective - Highly Selective,Carlow University,0.533131396,0.59269267,11.994018,14.356571,8.5880399,22.139305
Selective - Highly Selective,Cardinal Stritch University,0.636148524,0.61554819,6.064821,28.975618,5.7647549,28.764001
Selective - Highly Selective,Capital University,0.622985872,0.64103639,5.9900701,27.00018,8.0840625,32.062146
Selective - Highly Selective,Canisius College,0.652200207,0.69004172,7.1293145,37.0781,6.544134,41.238558
Selective - Highly Selective,Campbell University,0.555895877,0.62192988,11.58799,22.279599,10.679851,31.477553
Selective - Highly Selective,Cameron University,0.481359281,0.54529303,17.239676,11.05102,13.75192,20.649996
Selective - Highly Selective,California University Of Pennsylvania,0.575098366,0.59036517,9.0004377,20.000823,9.8132148,22.196376
Selective - Highly Selective,"California State University, Stanislaus",0.557670304,0.61842811,13.350467,24.512222,12.001148,33.77544
Selective - Highly Selective,"California State University, San Marcos",0.639580581,0.62741566,9.0011165,39.120561,11.749515,36.173683
Selective - Highly Selective,"California State University, San Bernardino",0.550327799,0.61586326,14.09772,24.117965,11.526161,34.61358
Selective - Highly Selective,"California State University, Northridge",0.513859183,0.62309015,19.794104,24.009569,11.697734,36.360878
Selective - Highly Selective,"California State University, Monterey Bay",0.641400318,0.60468066,10.497926,39.770016,11.770299,31.067812
Selective - Highly Selective,"California State University, Los Angeles",0.372024361,0.61570972,33.116928,9.805952,11.350263,32.680506
Selective - Highly Selective,"California State University, Long Beach",0.613430921,0.65209162,11.606012,36.347038,10.102372,41.435462
Selective - Highly Selective,"California State University, Fullerton",0.604733094,0.64307481,12.116247,34.788409,11.930496,40.322509
Selective - Highly Selective,"California State University, Fresno",0.558883874,0.62684512,15.951231,28.476852,10.998976,35.864279
Selective - Highly Selective,"California State University, East Bay",0.621243891,0.66516989,9.8883428,35.602769,10.568843,44.719511
Selective - Highly Selective,"California State University, Dominguez Hills",0.416794469,0.60081446,26.31824,11.624473,10.50539,28.751746
Selective - Highly Selective,"California State University, Chico",0.712693733,0.6554296,6.0856566,50.660682,10.934897,42.746523
Selective - Highly Selective,"California State University, Bakersfield",0.550141947,0.62575829,14.064996,26.768136,12.371753,38.685071
Selective - Highly Selective,California State University - Sacramento,0.623631152,0.64981306,10.452874,35.886443,10.516208,39.69999
Selective - Highly Selective,"California State Polytechnic University, Pomona",0.583455906,0.68787456,14.929721,32.850197,9.8040767,49.468231
Selective - Highly Selective,California Polytechnic State University,0.753248831,0.73158324,4.1973852,57.602787,9.2857525,58.839852
Selective - Highly Selective,California Maritime Academy,0.712130928,0.79060483,5.9269119,50.598931,7.2683036,71.963501
Selective - Highly Selective,California Lutheran University,0.722027274,0.66655928,3.2132387,48.197174,11.486363,43.985036
Selective - Highly Selective,California Baptist University,0.621197077,0.55966318,7.6455861,26.647782,16.98325,29.145432
Selective - Highly Selective,Caldwell College,0.631174898,0.6407966,7.1806014,32.082,10.02312,35.091016
Selective - Highly Selective,Cairn University,0.600635444,0.4865672,6.9714844,24.267513,22.026402,15.438953
Selective - Highly Selective,Cabrini College,0.684482315,0.65229261,5.5950224,41.879007,9.1346622,37.495458
Selective - Highly Selective,Butler University,0.77323367,0.71267241,2.1009654,56.01415,7.5074613,49.937022
Selective - Highly Selective,Buena Vista University,0.573608625,0.66623867,5.8302686,16.801567,4.945882,32.782316
Selective - Highly Selective,Bryan College,0.616644279,0.50863606,6.427718,28.732345,16.933347,17.246673
Selective - Highly Selective,Brown University,0.835831058,0.73642915,2.9180808,73.618495,9.1435,58.932364
Selective - Highly Selective,Brigham Young University,0.76801625,0.52898645,2.2001563,55.675429,29.219255,35.16413
Selective - Highly Selective,Bridgewater State University,0.669295114,0.63724977,4.7576465,35.456359,8.5820988,34.933358
Selective - Highly Selective,Bridgewater College,0.653705812,0.6406489,5.9629936,32.011157,7.9910301,30.437896
Selective - Highly Selective,Brenau University,0.649340884,0.54620558,6.7651331,35.11245,15.561479,17.523886
Selective - Highly Selective,Bradley University,0.735037072,0.70388341,2.9080324,51.520765,8.1099704,49.941319
Selective - Highly Selective,Bowling Green State University,0.677596001,0.62943923,3.6034856,34.398556,8.1742629,29.569137
Selective - Highly Selective,Boston University,0.757368923,0.71910805,4.0002327,57.188106,9.3526468,55.809164
Selective - Highly Selective,Boise State University,0.597179421,0.53644258,7.4792609,25.197503,14.170159,20.670602
Selective - Highly Selective,Bluefield State College,0.452383278,0.48312131,18.389632,8.5240379,18.078138,14.842252
Selective - Highly Selective,Bloomsburg University Of Pennsylvania,0.651979705,0.65233189,5.6313001,32.703152,7.9670653,34.039974
Selective - Highly Selective,Bloomfield College,0.38526128,0.57139349,26.851264,8.743836,9.9040091,23.666568
Selective - Highly Selective,Birmingham Southern College,0.777102825,0.65911663,3.6849562,61.941266,12.036976,41.275072
Selective - Highly Selective,Biola University,0.68247524,0.55962592,6.932281,42.75811,18.711731,30.083209
Selective - Highly Selective,Binghamton University,0.670249654,0.74108601,9.4252944,46.213686,8.2781859,59.647441
Selective - Highly Selective,"Bethel University of Saint Paul, MN",0.711399794,0.60115796,3.0818749,42.809734,12.267056,33.164537
Selective - Highly Selective,Bethel College,0.615582554,0.52687615,5.5091243,25.579718,15.225276,19.130203
Selective - Highly Selective,"Bethany College of Lindsborg, KS",0.589027261,0.61523902,6.1025929,22.247249,9.3717501,28.349179
Selective - Highly Selective,Bentley University,0.738542815,0.78980106,4.8559688,54.828644,7.7160239,71.184158
Selective - Highly Selective,Bennington College,0.666845804,0.45246801,9.1063254,43.352085,19.450402,14.087862
Selective - Highly Selective,Bennett College,0.47267298,0.54485458,18.299079,13.142341,8.5738622,14.898974
Selective - Highly Selective,Beloit College,0.718619927,0.60360307,3.7870955,49.43133,10.927857,30.73968
Selective - Highly Selective,Belmont University,0.744219286,0.59168798,2.9190464,53.016496,11.279072,29.983002
Selective - Highly Selective,Belmont Abbey College,0.675667532,0.6071707,4.9032427,40.797555,8.7558791,29.283142
Selective - Highly Selective,Bellarmine University,0.696477068,0.67119455,3.0137699,40.678659,8.4942333,38.159865
Selective - Highly Selective,Becker College,0.57626758,0.54729539,9.3802117,23.929676,12.447572,19.140676
Selective - Highly Selective,Baylor University,0.764612909,0.65530515,4.0205304,59.511542,13.394131,44.221681
Selective - Highly Selective,Bay Path College,0.607519563,0.5761252,5.9767347,26.10746,11.231108,25.422272
Selective - Highly Selective,Barry University,0.555993412,0.58576322,15.535042,28.09611,13.196471,26.154286
Selective - Highly Selective,Bard College,0.721591618,0.53754479,6.4892881,53.22361,14.866896,26.652268
Selective - Highly Selective,Ball State University,0.6769271,0.60989851,4.5373358,37.056011,9.0817869,25.919434
Selective - Highly Selective,Baldwin Wallace University,0.656309962,0.65394658,3.7171356,31.332919,8.0675855,35.720265
Selective - Highly Selective,Baker University,0.681067719,0.64553618,3.4607053,38.444459,10.154763,36.227831
Selective - Highly Selective,Babson College,0.776467322,0.80889088,4.1080918,62.072706,8.4778264,73.868251
